Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
THAILAND,12462,186405,47,78.32,0.9991954501685123,5426,3854,76.0,0.42201194244355816,1.37,43.54,2133,62.23,0.4503870095440584,14.957871930669235,9.44,2.02,344,68.85,0.45199649922146484,42.55693315679667,0.63,Country/Region,681,9471,252,0.4532135455281885,79,1.0672375926998685,7755,2335,n/a,1228,0.0,496,8580,18.74,n/a,8414,1873,3371,696,429,2139,8608,1640,30.93,1264,17.12,40.06,2.76,25.42,5.46,19.49,9.85,15.02,3.98,15.03,171,1176,5.58,0,69.07
ROMANIA,20435,172015,48,60.21,0.8134719256178126,5176,5002,81.4,0.692008830350996,0.97,25.33,3081,62.37,0.4156182583445788,8.417665769513091,7.53,1.2,626,77.69,0.7411770551749827,32.38430252507952,0.32,Country/Region,495,16634,246,0.4182265928168844,66,0.6005967555844219,12745,4843,n/a,1652,0.0,485,15875,23.7,n/a,9759,1204,2981,800,243,2359,15433,1812,24.48,2607,15.08,30.55,3.06,24.17,2.42,18.57,8.08,26.71,2.37,5.89,199,1539,3.91,0,75.52
COLOMBIA,10090,135954,49,57.63,0.8266766105054509,4171,3692,75.28,0.34168676771429163,1.16,41.34,2225,48.96,0.3284885893380163,13.474132804757184,7.3,1.59,322,67.35,0.3659641050509212,31.262078899900892,0.68,Country/Region,469,7596,160,0.33055011597725026,69,0.9613734577298255,4940,1338,n/a,1774,0.0,540,6796,13.26,n/a,4904,1955,2177,676,240,1100,6398,726,36.59,901,22.05,44.39,3.19,22.43,4.65,14.8,17.58,18.37,5.35,19.38,117,737,6.7,0,63.41
SERBIA,8356,115811,50,73.82,0.851195476304452,3122,3056,77.12,0.2829667622418851,1.18,37.36,1850,66.49,0.27981958618227487,13.859621828626137,7.49,0.91,259,69.57,0.30307195855356767,36.9063652106271,0.63,Country/Region,373,6444,76,0.28157567619519347,53,0.9888779302746521,5556,1914,n/a,1714,0.0,445,5813,22.91,n/a,6246,1409,2173,574,136,1429,5300,1115,36.57,1529,22.14,34.79,3.1,22.88,4.46,17.85,20.51,24.48,5.33,16.86,99,626,6.87,0,63.43
NORTHERN IRELAND,4773,111519,51,73.41,1.5778398701026608,2355,2186,54.81,0.16163240260657225,1.93,49.34,470,45.02,0.269449365185182,23.364550597108735,15.11,3.0,197,47.1,0.17311661778077772,46.999119966478105,1.11,Country/Region,456,2616,143,0.2711403738298761,53,1.6670504233055665,2149,796,n/a,784,0.0,890,2248,16.68,n/a,3493,985,2084,1063,270,779,2587,459,45.8,171,9.85,59.66,4.13,22.3,9.55,13.14,16.43,4.9,18.65,20.64,92,721,22.27,0,54.2
SLOVENIA,6173,107701,52,78.65,1.0801328527458287,3021,2125,63.96,0.2090418649257009,1.65,48.94,1012,55.45,0.26022441090584825,17.447108375182246,11.86,2.38,279,61.98,0.2238945907313515,44.97450267293051,0.78,Country/Region,355,3948,147,0.2618575256400388,48,1.2448435197339012,3423,919,n/a,968,0.0,324,3826,14.89,n/a,4587,1080,2078,479,252,1046,4048,759,34.42,704,16.39,45.3,4.52,22.8,5.75,16.55,15.68,15.35,5.25,17.5,102,732,7.76,0,65.58
UKRAINE,10914,101125,53,60.06,0.6430657962250321,3754,2879,79.05,0.3695906226792645,0.96,34.4,1414,55.02,0.2443356473278233,9.265622136705149,4.85,1.45,249,72.72,0.39585056913040184,25.831659547370354,0.38,Country/Region,406,8628,158,0.2458690474586951,41,0.6610980699579626,6005,1577,n/a,1484,0.0,327,7937,14.45,n/a,5286,773,1903,810,142,1075,8035,693,26.38,1615,12.96,36.0,2.28,20.34,3.72,13.11,13.6,30.55,3.0,7.08,105,529,7.42,0,73.62
CROATIA,6840,94079,54,66.43,0.9083392982456141,2513,2139,73.35,0.2316290873306001,1.45,36.74,1196,55.58,0.22731128173007956,13.754239766081872,8.58,1.7,202,69.96,0.24808666784423206,35.96621127192983,0.66,Country/Region,327,5017,116,0.22873784045356316,45,0.9813589663963154,3802,1190,n/a,1034,0.0,427,4785,17.4,n/a,4072,1117,1521,414,143,1008,4701,648,31.27,895,17.49,37.35,2.95,24.75,4.78,15.91,15.12,21.98,6.24,16.33,99,587,6.05,0,68.73
ESTONIA,3109,94002,55,79.22,1.7792568671598585,1678,1193,61.18,0.10528287025012217,3.38,53.97,593,48.38,0.22712523629280645,30.235445480862012,16.95,3.67,121,57.96,0.11276336993095283,50.164999646188484,1.96,Country/Region,180,1902,114,0.22855062743349572,61,2.157285755538593,1504,329,n/a,523,0.0,274,1802,10.58,n/a,2095,525,1055,299,154,517,1916,335,38.37,188,19.07,50.36,3.89,24.68,5.79,15.99,16.82,8.97,8.81,16.89,105,527,9.62,0,61.63
SLOVAKIA,8604,93640,56,67.53,0.9571495350999535,3111,2520,75.53,0.2913650098527022,1.12,36.16,1519,58.07,0.22625058112017182,10.883310088331008,9.18,2.14,230,72.75,0.312066913761955,37.976289539748954,0.45,Country/Region,389,6499,184,0.22767048310538646,39,0.7765193948118597,4996,977,n/a,946,0.0,330,6259,11.36,n/a,4021,665,1375,382,164,1008,6084,811,29.29,827,17.65,34.2,2.67,25.07,4.52,20.17,10.99,20.57,3.84,7.73,96,790,4.44,0,70.71
TUNISIA,7346,89339,57,73.2,0.7699200653416826,3464,1448,86.78,0.24876422156879943,0.67,47.15,683,70.05,0.21585861455248861,12.161584535801797,7.02,0.71,85,72.16,0.26643927806779655,38.703002994827116,0.25,Country/Region,265,6375,52,0.21721329869876252,18,0.8677237152159749,5146,1193,n/a,598,0.0,74,5301,16.24,n/a,4524,498,1579,415,134,1142,5898,1039,19.71,764,9.3,34.9,1.16,25.24,3.61,22.97,8.14,16.89,1.01,6.78,49,516,5.65,0,80.29
QATAR,3249,89138,58,81.63,1.6827796552785472,2612,1121,41.95,0.11002381648203502,2.49,80.39,459,43.37,0.21537296347597049,27.435518621114188,16.96,2.92,141,37.03,0.11784116722601022,52.20203908895045,1.54,Country/Region,175,1363,95,0.21672459977624883,50,1.9575122038339503,1409,107,n/a,486,0.0,233,1203,3.29,n/a,2168,616,1194,346,319,545,2128,275,34.5,154,14.13,55.07,4.34,25.14,5.39,12.68,14.96,7.1,7.17,18.96,81,551,10.65,0,65.5
VIETNAM,4528,88910,59,81.47,1.1568294169611306,3029,1441,64.86,0.15333574670072472,1.35,66.89,578,42.36,0.2148220756876813,19.63560070671378,11.37,1.26,191,50.31,0.1642304725144273,46.774445384275616,0.73,Country/Region,281,2937,57,0.2161702547298154,33,1.4009914863946464,1918,518,n/a,588,0.0,231,2278,11.44,n/a,3111,597,1143,391,137,886,3087,680,31.82,402,12.77,36.74,4.22,28.48,6.21,21.86,12.99,12.92,5.1,13.18,61,515,8.64,0,68.18
UNITED ARAB EMIRATES,4620,88697,60,76.97,1.261056406926407,2872,1240,56.56,0.1564512256531246,1.67,62.16,577,45.22,0.21430743051704276,19.19848484848485,13.16,1.9,117,53.48,0.16756731073689357,46.92546982683983,0.82,Country/Region,172,2613,88,0.21565237975222623,38,1.3698034618929344,2089,115,n/a,469,0.0,175,2471,2.49,n/a,2545,524,1178,374,204,693,3380,428,26.84,246,12.49,46.29,2.53,27.23,3.72,16.82,10.15,9.67,3.79,11.34,77,608,8.1,0,73.16
INDONESIA,8773,87412,61,67.99,1.0098989171321098,2872,3465,80.19,0.29708800923265416,1.33,32.74,2510,64.49,0.21120264627164098,9.963752422204491,10.28,0.88,233,70.85,0.3181965404967029,39.51503473156275,0.26,Country/Region,376,7035,77,0.21252811052123072,23,0.7109093592069041,5658,1517,n/a,826,0.0,301,6216,17.29,n/a,2403,774,1076,346,105,614,5308,431,39.5,282,28.61,44.78,2.66,25.55,4.29,17.94,9.42,11.74,3.43,8.82,117,902,3.94,0,60.5
NIGERIA,5484,79443,62,73.05,0.8714080415754923,2169,1889,78.43,0.1857096366843583,0.97,39.55,1141,58.22,0.19194815160113,14.486323851203501,6.11,1.0,140,65.72,0.19890457404353343,34.349071170678336,0.44,Country/Region,266,4301,55,0.1931527786132125,24,1.0335928443356712,3193,910,n/a,621,0.0,215,3604,16.59,n/a,2940,1035,979,342,70,658,3595,691,34.45,612,20.81,33.3,2.55,22.38,4.85,23.5,11.32,20.82,3.92,18.87,53,335,6.24,0,65.55
KENYA,2735,77101,63,81.21,1.642354113345521,2147,1423,47.61,0.0926177710305835,3.18,78.5,740,38.28,0.18628947089861567,28.190493601462524,15.36,1.43,158,36.01,0.09919839715701383,50.30562829981719,1.83,Country/Region,177,1302,39,0.18745858519765488,50,2.0113793370939645,1047,157,n/a,445,0.0,389,985,5.74,n/a,2054,939,1268,348,37,434,1312,228,52.03,124,27.06,61.73,5.78,21.13,6.47,11.1,16.27,6.04,14.22,34.33,87,420,12.72,0,47.97
BANGLADESH,3923,67811,64,73.72,1.1607484833035941,2004,1183,73.08,0.13284808619852984,1.66,51.08,691,57.3,0.16384320970034144,17.285495794035178,9.46,1.02,92,60.8,0.1422871342036436,41.388550344124404,0.66,Country/Region,193,2867,40,0.16487145589341481,26,1.2333125330499088,2248,566,n/a,375,0.0,150,2385,14.43,n/a,2082,558,795,207,90,558,2740,401,30.16,328,17.61,38.18,2.35,26.8,4.92,19.26,9.56,15.75,3.82,14.22,65,371,5.28,0,69.84
BULGARIA,4447,65332,65,63.32,0.9818264447942433,1904,1256,69.1,0.15059277066654658,1.55,42.82,604,49.97,0.1578535130899516,14.691252529795367,8.16,3.17,145,63.19,0.1612926040794298,31.396542995277716,0.94,Country/Region,223,3073,141,0.15884416918241254,42,1.0482144155477575,2222,645,n/a,671,0.0,203,2810,14.5,n/a,2804,454,1001,284,69,665,3191,411,28.24,727,13.58,35.7,3.26,23.72,5.01,14.66,15.09,25.93,4.56,10.21,69,363,6.39,0,71.76
PERU,2489,58617,66,62.68,1.3218597026918442,1519,999,56.81,0.08428725122307947,2.17,61.03,479,38.53,0.1416289012550311,23.550421856167134,10.57,2.57,75,44.11,0.09027598190998443,36.0616483728405,1.41,Country/Region,170,1414,64,0.1425177350297783,35,1.68031225600403,959,244,n/a,420,0.0,208,1098,9.8,n/a,1562,574,880,275,80,319,1490,202,40.14,161,19.24,56.34,3.01,20.42,6.83,12.93,16.87,10.31,8.36,23.06,54,263,11.05,0,59.86
ICELAND,1714,57914,67,76.9,1.8401364644107352,1197,702,48.42,0.058042727439276104,3.03,69.84,235,43.0,0.1399303305744728,33.78879813302217,15.64,3.91,50,43.0,0.06216674688377394,49.20762047841307,1.98,Country/Region,142,830,67,0.14080850446994184,34,2.410815906624425,737,141,n/a,338,0.0,176,737,8.23,n/a,1287,306,688,275,93,316,1012,163,40.96,120,13.71,53.46,2.92,24.55,8.28,12.67,19.72,9.32,10.27,17.85,52,268,16.04,0,59.04
PHILIPPINES,2781,56788,68,64.47,1.1939238403451995,1339,847,64.26,0.09417551050678345,1.94,48.15,431,48.76,0.13720971807616744,20.41999280834232,9.21,3.2,78,52.71,0.10086681626824698,36.40479985616685,1.37,Country/Region,166,1787,89,0.13807081796869594,38,1.4569575183378936,1356,230,n/a,262,0.0,110,1466,8.27,n/a,1596,357,753,172,41,359,1934,238,30.46,246,15.5,47.18,2.8,22.49,5.97,14.91,9.42,15.41,3.96,12.84,54,256,6.18,0,69.54
CYPRUS,2173,56228,69,76.07,1.6201442245743214,1321,705,58.17,0.073586258299619,2.53,60.79,275,42.75,0.1358566603505449,25.875747814081915,14.5,1.52,73,56.6,0.07881466801542635,47.50316249424759,1.56,Country/Region,90,1264,33,0.13670926873184186,34,1.8462232418093787,929,116,n/a,375,0.0,193,1230,5.34,n/a,1346,331,684,267,88,307,1468,204,32.44,151,12.66,50.82,3.36,22.81,4.14,15.16,17.26,11.22,8.88,15.23,55,315,12.29,0,67.56
MOROCCO,4484,54878,70,63.98,0.7871188224799287,1814,1208,79.91,0.1518457350278378,0.83,40.45,767,67.48,0.1325948247619905,12.238626226583408,6.51,0.49,80,71.07,0.1626345933645521,32.561647970562,0.42,Country/Region,150,3583,22,0.13342696253585432,19,0.8732206060162437,3026,732,n/a,509,0.0,176,3187,16.32,n/a,2201,613,779,211,48,568,3276,459,26.94,395,17.11,35.39,1.78,25.81,3.35,20.85,11.35,17.95,3.93,13.67,37,292,4.71,0,73.06
ALGERIA,5496,53831,71,73.25,0.7323668668122272,2456,1208,88.41,0.18611600350423654,0.91,44.69,696,63.08,0.13006509004997832,9.79457787481805,7.15,0.35,58,78.18,0.19933981381168117,37.593423380640466,0.31,Country/Region,149,4859,19,0.1308813517305218,17,0.6988388295529765,3467,1056,n/a,507,0.0,49,4297,19.21,n/a,2978,254,864,305,58,780,4288,723,21.98,611,12.66,29.01,1.06,26.19,2.71,24.28,9.22,20.52,0.89,4.62,50,393,5.55,0,78.02
LITHUANIA,3970,52552,72,70.71,0.9691309571788413,1491,1467,72.67,0.1344396895763863,1.56,37.56,965,61.01,0.12697480285163681,13.23727959697733,10.5,2.22,122,70.81,0.14399182329555574,38.03334148614609,0.63,Country/Region,164,2885,88,0.12777167052706398,25,0.9444740853815491,2422,617,n/a,494,0.0,166,2811,15.54,n/a,2615,495,936,216,307,607,2503,509,36.95,563,24.31,35.79,3.07,23.21,4.13,19.46,12.44,21.53,4.18,12.47,62,417,5.44,0,63.05
LEBANON,2515,47290,73,75.43,1.2493370576540754,1531,740,67.32,0.085167712666149,1.91,60.87,353,48.39,0.11426089257980485,18.80318091451292,10.54,2.62,49,56.5,0.09121900140763795,43.42735713717694,0.8,Country/Region,126,1693,66,0.1149779703764815,20,1.3415986998230058,1217,145,n/a,289,0.0,98,1421,5.77,n/a,1600,385,709,212,78,458,1775,300,29.42,133,14.04,44.31,1.95,28.62,5.01,18.75,11.49,8.31,3.9,15.31,48,265,8.43,0,70.58
ETHIOPIA,1848,46779,74,85.44,1.4286152056277055,1143,941,67.64,0.06258049026124984,1.35,61.85,658,44.32,0.11302622740517428,25.31331168831169,11.8,0.92,70,54.06,0.06702692429475743,49.83530898268398,0.76,Country/Region,82,1250,17,0.11373555669785215,14,1.8060936712597264,819,287,n/a,345,0.0,109,999,15.53,n/a,1300,690,632,131,24,348,907,205,50.92,115,35.61,48.62,3.79,26.77,4.44,15.77,18.67,8.85,5.9,37.34,25,218,7.09,0,49.08
LUXEMBOURG,1959,46304,75,81.27,1.5457540071465035,1432,883,51.25,0.06633938334512361,2.81,73.1,238,43.08,0.11187854451290515,23.63654925982644,17.41,3.42,84,47.47,0.07105289215012436,52.72453802960695,1.38,Country/Region,109,1004,67,0.11258067118444912,27,1.6864574084276434,844,53,n/a,511,0.0,98,930,2.71,n/a,1285,397,722,452,157,316,1076,145,45.07,102,12.15,56.19,4.29,24.59,5.56,11.28,26.08,7.94,5.0,20.27,55,341,23.07,0,54.93
SRI LANKA,1589,44147,76,72.5,1.5201297042164883,841,612,68.79,0.05380973973221104,2.39,52.93,319,53.49,0.10666685609474824,27.782882315921963,12.15,0.82,109,56.64,0.057632999298901276,41.45229049716803,1.83,Country/Region,83,1093,13,0.10733627528463795,29,1.9822964508950491,850,227,n/a,252,0.0,142,900,14.29,n/a,941,318,457,101,27,242,977,135,38.51,107,20.08,48.57,6.86,25.72,5.22,14.35,15.86,11.37,8.94,20.01,38,193,6.36,0,61.49
JORDAN,2297,43109,77,80.84,1.1799006965607315,1261,586,67.61,0.07778538210502754,1.31,54.9,309,45.1,0.10415886695332645,18.767522855899,10.45,1.52,53,65.26,0.08331214561962003,43.972261427949505,0.7,Country/Region,86,1553,35,0.10481254652061198,16,1.3390545130020555,1036,240,n/a,182,0.0,86,1499,10.45,n/a,1428,246,476,138,128,355,1711,348,25.51,249,13.45,33.33,2.31,24.86,3.74,24.37,7.92,17.44,3.74,10.71,30,240,6.01,0,74.49
MACAU,1493,42103,78,84.19,1.7004245144005359,551,372,47.56,0.050558805173185076,2.48,36.91,185,49.16,0.1017281953962259,28.200267916945748,15.81,1.67,16,48.83,0.05415108115371907,53.16532123241795,1.47,Country/Region,68,710,25,0.10236662057012053,22,2.0120767302107767,734,577,n/a,151,0.0,45,729,38.65,n/a,1063,187,493,103,135,284,1121,194,24.92,92,12.39,46.38,1.07,26.72,4.55,18.25,10.11,8.65,3.01,12.53,37,236,6.9,0,75.08
REPUBLIC OF GEORGIA,1025,41661,79,71.9,2.125533268292683,630,503,50.73,0.03471049919793349,3.9,61.46,242,38.73,0.10066024626278812,40.64487804878049,15.61,2.24,83,38.44,0.03717673019595582,43.35586204878049,2.34,Country/Region,65,520,23,0.10129196920817499,24,2.8999941973978003,397,93,n/a,356,0.0,239,394,9.07,n/a,779,308,394,113,11,195,522,84,49.07,106,23.61,50.58,8.1,25.03,6.34,10.78,34.73,13.61,23.32,30.05,40,160,11.02,0,50.93
UGANDA,1546,40534,80,82.02,1.562699482535576,1276,916,51.1,0.05235359196098066,1.49,82.54,539,33.64,0.09793721758997272,26.21862871927555,12.55,2.07,69,36.42,0.05607339012970508,50.31276028460544,0.71,Country/Region,122,790,32,0.09855185136900615,11,1.8706876438003666,520,83,n/a,282,0.0,272,563,5.37,n/a,1271,665,752,186,19,281,630,174,59.25,64,34.86,59.17,4.46,22.11,7.89,13.69,18.24,5.04,17.59,43.01,23,194,12.03,0,40.75
GHANA,1807,37819,81,80.24,1.342918594355285,1159,804,60.76,0.0611920702933325,1.94,64.14,510,41.17,0.09137730379521336,20.929164360819037,11.79,1.49,63,47.65,0.06553985508691919,45.69593010514665,0.61,Country/Region,98,1098,27,0.09195076890818679,11,1.493286684977054,744,182,n/a,276,0.0,161,861,10.07,n/a,1188,515,608,133,16,291,1003,203,44.49,86,28.22,51.18,3.49,24.49,5.42,17.09,15.27,7.24,8.91,28.5,35,213,7.36,0,55.51
URUGUAY,1722,37789,82,71.2,1.2496400696864112,1007,524,66.14,0.05831363865252826,1.1,58.48,240,45.3,0.09130481855991215,21.944831591173056,8.59,1.63,36,59.18,0.062456906729205786,38.92204738675958,0.81,Country/Region,93,1139,28,0.09187782877049819,14,1.5657540957779612,780,132,n/a,240,0.0,59,1019,7.67,n/a,1191,281,539,155,53,316,1198,194,30.43,142,13.94,45.26,2.09,26.53,5.4,16.29,13.94,11.92,3.43,16.32,19,148,9.0,0,69.57
TANZANIA,1525,37465,83,79.02,1.5065399344262298,1236,776,50.03,0.05164245002619373,2.1,81.05,453,32.2,0.09052197801865909,24.567213114754097,12.26,1.57,75,33.31,0.05531172053544647,46.934576590163935,0.79,Country/Region,96,763,24,0.09109007528346118,12,1.7528598657256804,491,66,n/a,238,0.0,245,508,4.33,n/a,1219,530,724,152,21,258,749,172,50.89,65,29.7,59.39,4.92,21.16,6.3,14.11,15.61,5.33,16.07,34.75,32,187,9.97,0,49.11
IRAQ,2004,35551,84,75.7,1.0202423652694612,1221,581,71.76,0.06786325891966703,0.8,60.93,329,37.92,0.08589742000644202,17.74001996007984,8.58,0.5,46,50.4,0.07268504128067851,37.69257714570858,0.65,Country/Region,58,1438,10,0.08643649449892775,13,1.2657426326684793,760,223,n/a,194,0.0,105,1010,11.13,n/a,1071,234,321,148,56,281,1423,269,28.99,200,16.42,29.97,2.3,26.24,2.89,25.12,9.68,18.67,5.24,11.68,16,172,7.39,0,71.01
OMAN,1344,32229,85,77.16,1.322160193452381,859,379,57.96,0.04551308382636352,1.71,63.91,191,43.23,0.0778708882840882,23.979910714285715,10.49,1.19,36,53.5,0.04874685403255086,43.23946949404762,1.12,Country/Region,75,779,16,0.0783595899188755,15,1.7109560973976756,581,48,n/a,122,0.0,64,719,3.57,n/a,884,175,341,77,50,255,965,171,28.2,117,14.21,38.57,2.68,28.85,5.58,19.34,9.08,13.24,4.76,13.02,23,141,5.73,0,71.8
BELARUS,1869,26581,86,67.15,0.8094073301230605,1060,559,58.91,0.06329163219603677,1.66,56.71,294,46.33,0.0642243346513807,14.222043873729268,9.26,1.02,88,47.14,0.06778859388901604,33.33335339753879,1.12,Country/Region,59,1101,19,0.06462739333003288,21,1.0147365840156406,866,188,n/a,364,0.0,225,881,10.06,n/a,1365,316,546,118,64,267,1310,164,29.91,388,15.73,40.0,4.71,19.56,3.16,12.01,19.48,28.42,12.04,16.91,31,173,6.31,0,70.09
ECUADOR,2160,26398,87,64.03,0.7648020833333333,1368,705,65.93,0.07314602757808424,1.02,63.33,353,39.54,0.06378217471604332,12.221296296296297,8.01,0.56,60,55.0,0.07834315826659959,35.23048407407408,0.69,Country/Region,97,1424,12,0.06418245849013234,15,0.8719841231016286,854,81,n/a,285,0.0,88,1188,3.75,n/a,1028,414,471,195,29,262,1455,167,32.64,128,16.34,45.82,2.78,25.49,4.49,16.25,13.19,12.45,4.07,19.17,22,173,9.03,0,67.36
CAMEROON,1265,26068,88,82.85,1.1738696442687748,889,551,65.06,0.042837835595498405,1.58,70.28,336,41.74,0.06298483712773002,20.60711462450593,7.59,1.42,21,51.3,0.04588152555891133,42.48378988142293,0.63,Country/Region,67,823,18,0.06338011697555762,8,1.4703085777365643,528,109,n/a,213,0.0,55,649,8.62,n/a,957,362,402,127,24,259,714,194,43.56,102,26.56,42.01,1.66,27.06,5.3,20.27,16.84,10.66,4.35,28.62,20,96,10.04,0,56.44
LATVIA,2256,22893,89,65.74,0.9294730053191491,791,766,75.89,0.0763969621371102,1.02,35.06,452,60.95,0.05531348305835214,10.147606382978724,10.42,3.55,37,71.41,0.08182507641178179,39.12185562943262,0.35,Country/Region,72,1712,80,0.055660619070179544,8,0.7240272585587975,1375,313,n/a,203,0.0,43,1611,13.87,n/a,957,240,361,205,57,263,1490,164,33.95,169,20.04,37.72,1.64,27.48,3.19,17.14,9.0,17.66,1.91,10.64,23,235,9.09,0,66.05
ARMENIA,1171,22448,90,71.48,1.1665639624252775,639,490,64.13,0.03965462883978548,3.16,54.57,250,39.28,0.05423828540138421,19.16994022203245,14.09,0.94,99,56.87,0.042472147375087095,39.96391152860803,1.37,Country/Region,45,751,11,0.05457867369446514,16,1.3677668153324627,460,83,n/a,396,0.0,248,666,7.09,n/a,888,315,379,96,25,182,681,115,41.84,212,21.35,42.68,8.45,20.5,3.84,12.95,33.82,23.87,21.18,26.9,37,165,8.2,0,58.16
GAMBIA,220,20567,91,75.91,4.548979090909091,204,144,33.18,0.007450058364434505,5.0,92.73,61,30.91,0.04969346114799845,93.48636363636363,16.82,8.18,33,19.55,0.007979395749375885,49.82286818181819,2.73,Country/Region,20,73,18,0.050005327061389195,6,6.670210985893453,68,0,n/a,45,0.0,87,43,0.0,n/a,195,119,160,30,28,24,76,11,65.45,0,27.73,82.05,15.0,12.31,9.09,5.64,20.45,0.0,39.55,54.09,11,37,13.64,0,34.55
PANAMA,585,20362,92,82.39,1.6818871794871795,498,279,41.88,0.01981038246906448,4.27,85.13,113,34.53,0.04919814537344019,34.806837606837604,15.04,3.76,24,25.81,0.021217938697204057,51.170657094017095,3.59,Country/Region,80,245,22,0.04950690278718368,21,2.4834525759544057,202,13,n/a,103,0.0,35,151,2.22,n/a,508,176,300,62,19,120,306,52,47.69,36,19.32,59.06,4.1,23.62,13.68,10.24,17.61,7.09,5.98,30.09,25,88,10.6,0,52.31
ZAMBIA,529,20233,93,80.53,2.4145119092627603,466,320,39.13,0.01791400397629933,3.4,88.09,178,29.11,0.04888645886164499,38.247637051039696,15.69,4.35,18,23.44,0.019186819779181106,50.8722988657845,1.32,Country/Region,45,207,23,0.04919326019512264,7,2.7289521050862207,154,16,n/a,92,0.0,97,124,3.02,n/a,444,223,285,79,4,86,209,53,60.49,20,33.65,64.19,3.4,19.37,8.51,11.94,17.39,4.5,18.34,42.16,18,83,14.93,0,39.51
KUWAIT,1379,18459,94,68.31,0.8611449601160261,701,355,64.97,0.04669832038434174,1.09,50.83,200,47.57,0.044600165280833534,13.385786802030458,9.5,1.96,17,57.14,0.050016303356315205,37.02785438723713,0.44,Country/Region,65,896,27,0.04488006671980275,6,0.9550700092371689,656,107,n/a,111,0.0,37,788,7.76,n/a,926,205,379,73,44,221,1024,157,25.74,169,14.5,40.93,1.23,23.87,4.71,16.95,8.05,18.25,2.68,14.87,15,131,5.29,0,74.26
MALAWI,683,18305,95,80.38,1.8267215226939972,588,397,38.95,0.023129044831403486,4.25,86.09,183,28.7,0.04422807440628733,26.800878477306004,16.25,1.32,53,26.35,0.024772396803744223,49.935298975109816,2.34,Country/Region,57,266,9,0.04450564067966788,16,1.9122309083095648,196,16,n/a,136,0.0,132,180,2.34,n/a,585,278,365,104,8,105,286,70,58.13,45,26.79,62.39,7.76,17.95,8.35,11.97,19.91,7.69,19.33,40.7,29,111,15.23,0,41.87
NEPAL,1132,18298,96,78.18,0.9276529151943463,762,516,60.42,0.03833393667518118,0.71,67.31,331,43.02,0.04421116118471705,16.164310954063605,10.42,0.53,52,45.58,0.041057618128606824,43.39538224381626,0.44,Country/Region,70,684,6,0.0444886213142072,5,1.1533164871465185,487,64,n/a,184,0.0,55,516,5.65,n/a,748,310,305,63,11,198,616,126,45.58,119,29.24,40.78,4.59,26.47,6.18,16.84,16.25,15.91,4.86,27.39,8,118,5.57,0,54.42
BAHRAIN,405,18169,97,64.69,2.264645679012346,220,112,55.31,0.013714880170890793,1.98,54.32,45,47.65,0.04389947467292185,44.861728395061725,8.4,1.73,5,52.1,0.014689342174987425,35.93816123456791,1.73,Country/Region,24,224,7,0.04417497872214617,7,3.2008646175484987,193,32,n/a,36,0.0,15,211,7.9,n/a,229,68,80,38,9,60,293,50,27.65,39,11.11,34.93,1.23,26.2,5.93,21.83,8.89,17.03,3.7,16.79,8,34,9.38,0,72.35
VENEZUELA,2018,18120,98,57.63,0.6049973736372647,934,483,72.89,0.06833735354285832,0.84,46.28,247,50.1,0.04378108212192988,8.979187314172448,5.85,1.78,24,66.25,0.07319282101018425,26.878723439048567,0.45,Country/Region,80,1471,36,0.044055843163921436,9,0.6406610711735014,1011,183,n/a,223,0.0,40,1337,9.07,n/a,1062,220,390,132,34,234,1535,167,23.93,271,12.24,36.72,1.19,22.03,3.96,15.73,11.05,25.52,1.98,10.9,17,118,6.54,0,76.07
COTE IVOIRE,441,17730,99,71.88,2.1225839002267572,312,188,58.05,0.01493398063052553,2.95,70.75,104,39.23,0.04283877406301417,40.204081632653065,8.62,6.58,20,41.95,0.01599506147943075,35.51305170068027,1.36,Country/Region,27,256,29,0.043107621373969486,6,2.8685435667065455,173,0,n/a,63,0.0,37,185,0.0,n/a,319,114,141,37,8,65,253,43,42.63,70,23.58,44.2,4.54,20.38,6.12,13.48,14.29,21.94,8.39,25.85,13,38,8.39,0,57.37
