Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
THAILAND,3837,124877,42,79.91,1.0481958040135524,1836,549,0.0,0.21841344292902842,1.46,47.85,97,0.0,0.2897459803160117,32.54547823820693,9.98,1.49,36,0.0,0.2506167444904485,45.5318341412562,0.0,Country/Region,264,0,57,0.29304067984818216,0,1.3265940796975675,0,420,n/a,105,0.0,29,0,10.95,n/a,2886,181,1220,152,1037,794,3288,541,14.31,331,2.53,42.27,0.94,27.51,6.88,18.75,2.74,11.47,0.76,4.72,56,383,3.96,0,85.69
CHILE,3874,112136,43,84.23,0.9023546721734642,1877,1032,0.0,0.22051959288690542,0.88,48.45,225,0.0,0.2601836627138407,28.945792462570985,9.5,1.45,43,0.0,0.25303342928225114,46.00427656169334,0.0,Country/Region,447,0,56,0.2631422093376342,0,1.1798664205192742,0,471,n/a,524,0.0,31,0,12.16,n/a,3118,230,1373,317,428,697,2842,524,26.64,524,5.81,44.03,1.11,22.35,11.54,16.81,13.53,16.81,0.8,5.94,34,368,8.18,0,73.36
NORTHERN IRELAND,2922,80303,44,74.33,0.9753329568788501,902,550,0.0,0.16632892370044855,1.13,30.87,33,0.0,0.18632311360231818,27.482203969883642,10.27,1.68,20,0.0,0.19085278274722195,43.89556851471595,0.0,Country/Region,279,0,49,0.18844179243454415,0,1.1202087373443137,0,558,n/a,182,0.0,48,0,19.1,n/a,2167,226,1134,218,1098,553,2372,309,18.82,171,1.13,52.33,0.68,25.52,9.55,14.26,6.23,7.89,1.64,7.73,33,300,7.46,0,81.18
EGYPT,3845,78624,45,80.31,0.766377243172952,1188,336,0.0,0.21886882670370456,0.62,30.9,59,0.0,0.1824274122245578,20.448374512353706,6.58,0.6,22,0.0,0.2511392709319194,41.766391131339404,0.0,Country/Region,167,0,23,0.1845017930634422,0,0.8335011201550432,0,537,n/a,91,0.0,9,0,13.97,n/a,3112,86,926,88,771,928,3509,733,8.74,525,1.53,29.76,0.57,29.82,4.34,23.55,2.37,16.87,0.23,2.24,24,253,2.29,0,91.26
UKRAINE,6823,68361,46,63.07,0.38962731936098494,2138,581,0.0,0.38838543682688587,0.31,31.34,71,0.0,0.15861467652476335,10.019199765499048,3.0,0.86,28,0.0,0.44564973876943714,26.395336699399092,0.0,Country/Region,160,0,59,0.16041828291119725,0,0.4083950155820655,0,622,n/a,381,0.0,14,0,9.12,n/a,4215,86,1336,322,474,691,6242,846,8.52,1342,1.04,31.7,0.41,16.39,2.35,20.07,5.58,31.84,0.21,1.26,21,205,4.72,0,91.48
SLOVENIA,3081,65839,47,76.4,0.7447837390457643,1035,469,0.0,0.1753796762221362,0.52,33.59,44,0.0,0.1527630035797296,21.369360597208697,7.85,1.66,31,0.0,0.20123799577145476,42.098480558260306,0.0,Country/Region,169,0,51,0.15450007063369928,0,0.8710416558543517,0,413,n/a,237,0.0,16,0,13.4,n/a,2276,94,808,225,610,607,2612,485,15.22,376,1.43,35.5,1.01,26.67,5.49,21.31,7.69,16.52,0.52,3.05,16,242,7.3,0,84.78
ROMANIA,4522,63484,48,63.11,0.5935652808491818,1446,444,0.0,0.2574056786356702,0.6,31.98,78,0.0,0.14729881254659935,14.038920831490492,5.4,0.84,24,0.0,0.29535807104138867,32.0116246130031,0.0,Country/Region,129,0,38,0.14897374632223703,0,0.5722438344302606,0,545,n/a,244,0.0,11,0,12.05,n/a,2738,94,836,213,525,857,4078,324,9.82,721,1.72,30.53,0.53,31.3,2.85,11.83,5.4,26.33,0.24,2.08,27,244,4.71,0,90.18
SLOVAKIA,2882,52636,49,73.94,0.6023092643997224,1218,404,0.0,0.164052004827068,0.24,42.26,69,0.0,0.12212873002965792,18.263705759888968,5.62,2.36,41,0.0,0.18824015053986778,35.26057106176267,0.0,Country/Region,140,0,68,0.12351745497160337,0,0.7444513107803673,0,317,n/a,189,0.0,20,0,11.0,n/a,2123,80,615,154,529,507,2478,363,14.02,638,2.39,28.97,1.42,23.88,4.86,17.1,6.56,30.05,0.69,2.78,7,162,5.34,0,85.98
CROATIA,3522,52229,50,63.6,0.5798044293015332,765,343,0.0,0.20048270680115668,0.57,21.72,41,0.0,0.12118438788507871,14.829358319136855,4.94,1.68,27,0.0,0.23004226585753448,31.8369878762067,0.0,Country/Region,117,0,59,0.12256237471904918,0,0.6044630473054824,0,482,n/a,153,0.0,6,0,13.69,n/a,2155,91,643,158,374,526,3179,543,9.74,443,1.16,29.84,0.77,24.41,3.32,25.2,4.34,20.56,0.17,2.58,20,174,4.49,0,90.26
MALAYSIA,2814,49973,51,74.02,0.6920202203269368,930,264,0.0,0.1601812427423211,0.71,33.05,31,0.0,0.11594990169792718,17.758706467661693,6.68,1.07,11,0.0,0.1837986757873657,38.249835074626866,0.0,Country/Region,97,0,30,0.1172683672257758,0,0.7238669129596679,0,332,n/a,54,0.0,89,0,11.8,n/a,1455,53,420,125,404,403,2550,370,9.38,262,1.1,28.87,0.39,27.7,3.45,25.43,1.92,18.01,3.16,1.88,20,188,4.44,0,90.62
COLOMBIA,2140,47351,52,55.7,0.7082131775700935,740,275,0.0,0.12181515972585896,1.03,34.58,48,0.0,0.10986620365594521,22.12663551401869,5.84,0.89,32,0.0,0.13977582309344797,29.049916074766358,0.0,Country/Region,59,0,19,0.11111549149556181,0,0.901909121189805,0,207,n/a,131,0.0,14,0,9.67,n/a,943,99,404,136,188,242,1865,176,12.85,121,2.24,42.84,1.5,25.66,2.76,18.66,6.12,12.83,0.65,4.63,22,125,6.36,0,87.15
BULGARIA,2535,41149,53,75.38,0.6073165285996056,1150,284,0.0,0.14429973360049184,0.63,45.36,41,0.0,0.09547600714321744,16.232347140039447,5.92,1.54,27,0.0,0.16557556614107038,36.80518946745562,0.0,Country/Region,90,0,39,0.09656166415811436,0,0.6616506126584563,0,262,n/a,150,0.0,10,0,10.34,n/a,1849,64,673,126,254,609,2251,315,11.2,252,1.62,36.4,1.07,32.94,3.55,17.04,5.92,13.63,0.39,2.52,16,150,4.97,0,88.8
ESTONIA,1102,37436,54,80.49,1.1390018148820327,468,164,0.0,0.06272911496163391,1.72,42.47,17,0.0,0.08686091529353054,33.970961887477316,9.44,1.63,13,0.0,0.07197801731260732,46.09406215970962,0.0,Country/Region,83,0,18,0.0878486101587686,0,1.384698562169353,0,87,n/a,51,0.0,5,0,7.89,n/a,837,54,340,51,443,231,938,168,14.88,98,1.54,40.62,1.18,27.6,7.53,20.07,4.63,11.71,0.45,4.9,19,104,4.63,0,85.12
PAKISTAN,1949,35193,55,72.86,0.5851219086711135,498,226,0.0,0.11094287210546688,0.72,25.55,58,0.0,0.08165659236898228,18.056952283222166,5.75,0.26,19,0.0,0.1273005043033318,33.3543688558235,0.0,Country/Region,88,0,5,0.08258510891434831,0,0.736023782504532,0,306,n/a,87,0.0,9,0,15.7,n/a,1240,74,318,61,262,310,1723,228,11.6,384,2.98,25.65,0.97,25.0,4.52,18.39,4.46,30.97,0.46,3.8,14,112,3.13,0,88.4
TUNISIA,1645,34226,56,80.55,0.6248438905775077,679,134,0.0,0.09363828866777477,0.3,41.28,27,0.0,0.07941290968149312,20.806079027355622,5.41,0.43,3,0.0,0.10744449952744015,38.175210820668696,0.0,Country/Region,62,0,7,0.08031591332658441,0,0.8480816000733121,0,255,n/a,49,0.0,1,0,15.5,n/a,1319,34,340,42,121,359,1511,240,8.15,380,1.64,25.78,0.18,27.22,3.77,18.2,2.98,28.81,0.06,2.07,5,89,2.55,0,91.85
VENEZUELA,1716,33368,57,70.92,0.591241317016317,710,250,0.0,0.09767981966802522,0.41,41.38,40,0.0,0.0774221343496775,19.445221445221446,5.71,1.57,8,0.0,0.1120819216954938,33.856082226107226,0.0,Country/Region,118,0,27,0.07830250090228097,0,0.792611356294519,0,168,n/a,95,0.0,8,0,9.79,n/a,1229,63,443,84,192,308,1466,255,14.57,223,2.33,36.05,0.47,25.06,6.88,20.75,5.54,18.14,0.47,3.67,7,98,4.9,0,85.43
KENYA,926,33160,58,73.33,1.163821274298056,682,210,0.0,0.05271067191875954,1.4,73.65,32,0.0,0.07693952214802524,35.809935205183585,11.45,1.4,5,0.0,0.060482435600248984,44.42745572354212,0.0,Country/Region,79,0,13,0.07781440092063166,0,1.4596573966389288,0,44,n/a,53,0.0,46,0,4.75,n/a,795,70,396,94,130,211,716,119,22.68,69,3.46,49.81,0.54,26.54,8.53,14.97,5.72,8.68,4.97,7.56,13,106,10.15,0,77.32
SAUDI ARABIA,1943,33079,59,78.9,0.6276169325784869,569,219,0.0,0.1106013342744598,0.31,29.28,28,0.0,0.07675158181949719,17.024704065877508,6.07,0.57,13,0.0,0.1269086094722287,37.97536608337622,0.0,Country/Region,88,0,11,0.07762432352393168,0,0.6939480642162629,0,157,n/a,102,0.0,2,0,8.08,n/a,1574,106,395,90,313,396,1724,301,11.27,482,1.44,25.1,0.67,25.16,4.53,19.12,5.25,30.62,0.1,5.46,6,118,4.63,0,88.73
ICELAND,627,31153,60,82.78,1.543354864433812,380,162,0.0,0.035690703340239986,2.87,60.61,11,0.0,0.07228277845227474,49.685805422647526,16.43,1.91,6,0.0,0.040953009850276584,52.691349282296656,0.0,Country/Region,105,0,12,0.07310470542462116,0,2.0252550857068288,0,72,n/a,38,0.0,11,0,11.48,n/a,501,58,251,40,344,134,465,80,25.84,36,1.75,50.1,0.96,26.75,16.75,15.97,6.06,7.19,1.75,9.25,18,103,6.38,0,74.16
NIGERIA,1622,29491,61,75.52,0.5550772503082615,410,159,0.0,0.09232906031558095,0.43,25.28,42,0.0,0.06842652134099556,18.181874229346487,4.44,1.17,20,0.0,0.10594223600821151,32.58598958076449,0.0,Country/Region,70,0,19,0.06920459884048094,0,0.7411157560481341,0,271,n/a,36,0.0,7,0,16.71,n/a,1092,50,253,27,129,294,1463,259,9.8,286,2.59,23.17,1.23,26.92,4.32,23.72,2.22,26.19,0.43,3.08,7,72,1.66,0,90.2
PHILIPPINES,877,26089,62,70.7,0.9920768529076397,447,119,0.0,0.049921446298868376,1.37,50.97,13,0.0,0.060533027542817565,29.74800456100342,10.83,2.28,7,0.0,0.057281961146240123,38.76378734321551,0.0,Country/Region,56,0,20,0.061221348179082,0,1.2125655811416212,0,43,n/a,35,0.0,15,0,4.9,n/a,664,19,247,43,155,203,758,112,13.57,102,1.48,37.2,0.8,30.57,6.39,16.87,3.99,15.36,1.71,2.17,12,95,4.9,0,86.43
LITHUANIA,1582,24167,63,68.02,0.7144137800252846,476,220,0.0,0.09005214144220042,0.76,30.09,98,0.0,0.05607350517947303,15.27623261694058,6.07,1.58,14,0.0,0.10332960380085734,35.13391390644754,0.0,Country/Region,51,0,25,0.056711116617880135,0,0.6226781982243429,0,124,n/a,66,0.0,6,0,7.84,n/a,1017,54,306,57,254,240,1362,207,13.91,264,6.19,30.09,0.88,23.6,3.22,20.35,4.17,25.96,0.38,3.41,12,96,3.6,0,86.09
INDONESIA,1236,23219,64,69.09,0.6048644822006473,655,173,0.0,0.07035679318745873,0.81,52.99,41,0.0,0.05387390726040404,18.785598705501616,5.83,1.29,10,0.0,0.08073033520724378,33.821873462783174,0.0,Country/Region,64,0,16,0.054486507086132285,0,0.7657243148769206,0,76,n/a,51,0.0,11,0,6.15,n/a,655,45,271,58,121,172,1063,147,14.0,65,3.32,41.37,0.81,26.26,5.18,22.44,4.13,9.92,0.89,3.64,10,72,4.69,0,86.0
VIETNAM,724,22495,65,84.53,0.9862588397790056,545,164,0.0,0.0412122316081878,1.66,75.28,16,0.0,0.052194045558499026,31.070441988950275,10.08,2.76,8,0.0,0.04728864295311044,46.51454240331492,0.0,Country/Region,79,0,20,0.05278754368846831,0,1.2664697717589606,0,24,n/a,52,0.0,8,0,3.31,n/a,600,48,238,61,237,183,560,115,22.65,64,2.21,39.67,1.1,30.5,10.91,19.17,7.18,10.67,1.1,6.63,12,73,8.43,0,77.35
MOROCCO,1272,22202,66,81.68,0.6946763364779874,667,166,0.0,0.07240602017350121,0.31,52.44,32,0.0,0.051514212024440786,17.45440251572327,5.11,0.31,10,0.0,0.08308170419386254,38.79613867924529,0.0,Country/Region,58,0,4,0.05209997977201038,0,0.7114631062583064,0,128,n/a,79,0.0,7,0,10.06,n/a,1007,23,277,66,86,259,1106,162,13.05,309,2.52,27.51,0.79,25.72,4.56,16.09,6.21,30.69,0.55,1.81,4,65,5.19,0,86.95
SERBIA & MONTENEGRO,1858,21412,67,65.55,0.4833293864370291,500,278,0.0,0.10576288166852614,0.32,26.91,91,0.0,0.049681213758549954,11.524219590958019,3.66,0.22,6,0.0,0.12135676603160109,31.77235742734123,0.0,Country/Region,78,0,4,0.05024613849555383,0,0.4697414912942422,0,204,n/a,181,0.0,6,0,10.98,n/a,1363,92,518,103,123,339,1580,184,14.96,322,4.9,38.0,0.32,24.87,4.2,13.5,9.74,23.62,0.32,4.95,6,68,5.54,0,85.04
BANGLADESH,794,19610,68,76.57,0.7633972292191437,467,105,0.0,0.045196839636603744,0.25,58.82,24,0.0,0.04550012151154327,24.697732997481108,10.33,1.51,5,0.0,0.05186074931598023,40.71377934508816,0.0,Country/Region,38,0,12,0.04601750307761118,0,1.0067102451715209,0,57,n/a,19,0.0,3,0,7.18,n/a,616,49,218,38,103,144,689,115,13.22,139,3.02,35.39,0.63,23.38,4.79,18.67,2.39,22.56,0.38,6.17,2,82,4.79,0,86.78
CUBA,1096,16911,69,67.06,0.5205828467153285,496,125,0.0,0.06238757713062684,0.36,45.26,28,0.0,0.03923776414491118,15.429744525547445,6.11,0.46,5,0.0,0.0715861224815042,31.16259580291971,0.0,Country/Region,52,0,5,0.039683936488805846,0,0.6289355341169176,0,68,n/a,41,0.0,2,0,6.2,n/a,711,33,213,40,261,205,971,113,11.41,180,2.55,29.96,0.46,28.83,4.74,15.89,3.74,25.32,0.18,3.01,4,67,3.65,0,88.59
ALGERIA,1091,16753,70,78.09,0.6053811182401467,496,120,0.0,0.06210296227145426,0.82,45.46,27,0.0,0.038871164491733015,15.355637030247479,5.87,0.27,4,0.0,0.07125954345558493,38.92540879926673,0.0,Country/Region,41,0,3,0.039313168233514544,0,0.6259148206461677,0,99,n/a,53,0.0,3,0,9.07,n/a,749,21,185,48,101,247,971,127,11.0,190,2.47,24.7,0.37,32.98,3.76,16.96,4.86,25.37,0.27,1.92,9,64,4.4,0,89.0
BELARUS,1398,16737,71,66.81,0.4738606580829757,546,113,0.0,0.07957831462464993,0.5,39.06,16,0.0,0.038834040476221306,11.972103004291846,4.22,1.0,3,0.0,0.09131149564702816,28.415448068669527,0.0,Country/Region,19,0,14,0.03927562208107998,0,0.4879977750143529,0,96,n/a,46,0.0,4,0,6.87,n/a,1029,44,239,75,217,250,1285,188,8.08,352,1.14,23.23,0.21,24.3,1.36,18.27,3.29,34.21,0.29,3.15,7,59,5.36,0,91.92
UNITED ARAB EMIRATES,874,16539,72,79.18,0.6613270022883295,382,95,0.0,0.04975067738336483,0.23,43.71,14,0.0,0.038374630784263855,18.923340961098397,7.32,1.37,4,0.0,0.05708601373068856,40.9531819221968,0.0,Country/Region,47,0,12,0.03881098844470226,0,0.7713388601437455,0,31,n/a,24,0.0,6,0,3.55,n/a,618,21,186,30,214,198,779,125,10.87,109,1.6,30.1,0.46,32.04,5.38,20.23,2.75,17.64,0.69,2.4,2,64,3.43,0,89.13
COSTA RICA,529,16487,73,68.43,0.7778436672967864,292,96,0.0,0.030112252100457662,1.89,55.2,18,0.0,0.03825397773385079,31.166351606805293,8.7,2.08,6,0.0,0.03455206094225887,35.90494839319471,0.0,Country/Region,38,0,11,0.03868896344928993,0,1.2703791667999944,0,11,n/a,24,0.0,6,0,2.08,n/a,330,34,154,34,113,60,433,56,18.15,60,3.4,46.67,1.13,18.18,7.18,16.97,4.54,18.18,1.13,6.43,10,46,6.43,0,81.85
URUGUAY,620,16401,74,81.29,0.7922312903225807,336,122,0.0,0.03529224253739839,0.48,54.19,25,0.0,0.03805443615047533,26.453225806451613,8.39,0.16,10,0.0,0.0404957992139896,43.31551790322581,0.0,Country/Region,42,0,1,0.038487152879954155,0,1.078266310511436,0,38,n/a,57,0.0,0,0,6.13,n/a,471,49,183,45,163,150,498,77,19.68,61,4.03,38.85,1.61,31.85,6.77,16.35,9.19,12.95,0.0,7.9,3,52,7.26,0,80.32
PERU,722,15871,75,62.05,0.91112783933518,413,133,0.0,0.041098385664518775,0.69,57.2,31,0.0,0.03682470313664984,21.981994459833796,7.76,2.22,16,0.0,0.04715801134274272,33.08848684210526,0.0,Country/Region,38,0,16,0.03724343658055926,0,0.8960133723315923,0,42,n/a,36,0.0,16,0,5.82,n/a,481,47,285,48,63,90,589,71,18.42,35,4.29,59.25,2.22,18.71,5.26,14.76,4.99,7.28,2.22,6.51,5,56,6.65,0,81.58
TANZANIA,515,15832,76,74.17,0.9324897087378642,412,97,0.0,0.029315330494774472,0.97,80.0,23,0.0,0.036734213348840035,30.741747572815534,8.93,0.39,3,0.0,0.03363763966968491,43.25637223300971,0.0,Country/Region,38,0,2,0.03715191783400001,0,1.2530717794700625,0,13,n/a,22,0.0,17,0,2.52,n/a,467,41,173,33,22,188,418,65,18.83,41,4.47,37.04,0.58,40.26,7.38,13.92,4.27,8.78,3.3,7.96,5,46,6.41,0,81.17
JORDAN,856,15716,77,82.36,0.6398897196261684,298,81,0.0,0.048726063890343584,0.35,34.81,19,0.0,0.036465064236380115,18.35981308411215,6.43,0.58,9,0.0,0.05591032923737919,40.30857394859813,0.0,Country/Region,29,0,5,0.03687970822884943,0,0.7483687645783076,0,74,n/a,30,0.0,3,0,8.64,n/a,670,14,159,24,107,179,775,167,9.46,165,2.22,23.73,1.05,26.72,3.39,24.93,3.5,24.63,0.35,1.64,3,55,2.8,0,90.54
KUWAIT,749,14504,78,81.31,0.71453217623498,274,122,0.0,0.04263530590405064,0.67,36.58,8,0.0,0.03365292006136785,19.364485981308412,6.28,0.4,1,0.0,0.048921538082706786,39.32157036048064,0.0,Country/Region,91,0,3,0.03403558718193129,0,0.7893204785982456,0,96,n/a,22,0.0,3,0,12.82,n/a,591,26,137,22,78,143,627,193,16.29,118,1.07,23.18,0.13,24.2,12.15,32.66,2.94,19.97,0.4,3.47,5,47,2.94,0,83.71
SERBIA,1009,14388,79,68.09,0.4732288404360753,276,178,0.0,0.05743527858102416,0.3,27.35,55,0.0,0.03338377094890793,14.25966303270565,4.66,0.59,12,0.0,0.06590364743050887,31.17447670961348,0.0,Country/Region,71,0,6,0.03376337757678071,0,0.5812415604777355,0,146,n/a,83,0.0,6,0,14.47,n/a,652,47,209,40,139,221,831,105,17.64,117,5.45,32.06,1.19,33.9,7.04,16.1,8.23,17.94,0.59,4.66,3,47,3.96,0,82.36
LEBANON,810,14039,80,71.98,0.7188276543209877,311,100,0.0,0.04610760718595596,0.62,38.4,10,0.0,0.03257400336055869,17.3320987654321,6.54,0.86,6,0.0,0.052905802198921895,37.663863456790125,0.0,Country/Region,58,0,7,0.0329444021268018,0,0.7064778536258653,0,55,n/a,22,0.0,8,0,6.79,n/a,634,29,216,26,72,179,710,131,12.35,108,1.23,34.07,0.74,28.23,7.16,20.66,2.72,17.03,0.99,3.58,5,53,3.21,0,87.65
UGANDA,399,12427,81,78.7,0.9128110275689224,313,89,0.0,0.0227122657619709,0.75,78.45,18,0.0,0.028833758797753607,31.145363408521302,11.03,2.01,4,0.0,0.026061006268357827,45.37574310776942,0.0,Country/Region,42,0,8,0.02916162726901959,0,1.2695236617930232,0,5,n/a,15,0.0,11,0,1.25,n/a,335,39,166,25,28,93,310,41,22.31,35,4.51,49.55,1.0,27.76,10.53,12.24,3.76,10.45,2.76,9.77,3,44,6.27,0,77.69
LATVIA,574,11607,82,60.98,0.5602898954703833,237,56,0.0,0.03267378583301077,0.35,41.29,6,0.0,0.026931153002778315,20.221254355400696,5.75,1.74,1,0.0,0.03749127217553231,30.83513031358885,0.0,Country/Region,28,0,10,0.02723738695674824,0,0.8242434207170876,0,36,n/a,21,0.0,4,0,6.27,n/a,375,15,131,21,100,112,518,40,9.76,92,1.05,34.93,0.17,29.87,4.88,10.67,3.66,24.53,0.7,2.61,2,33,3.66,0,90.24
CYPRUS,516,11596,83,73.26,0.8895226744186048,262,95,0.0,0.029372253466608985,1.16,50.78,4,0.0,0.02690563024211401,22.472868217054263,8.72,0.78,4,0.0,0.03370295547486877,42.58719689922481,0.0,Country/Region,28,0,4,0.027211573976949475,0,0.9160219958165932,0,11,n/a,54,0.0,9,0,2.13,n/a,321,30,144,59,44,81,421,53,18.41,43,0.78,44.86,0.78,25.23,5.43,16.51,10.47,13.4,1.74,5.81,6,45,11.43,0,81.59
PANAMA,202,11367,84,89.11,1.334361881188119,156,38,0.0,0.011498440310571734,1.49,77.23,4,0.0,0.02637429277010262,56.272277227722775,15.35,1.49,0,0.0,0.013193792647138547,59.002524752475246,0.0,Country/Region,21,0,3,0.026674194670229797,0,2.293727849841855,0,2,n/a,9,0.0,1,0,0.99,n/a,174,14,111,13,5,23,164,22,18.81,18,1.98,63.79,0.0,13.22,10.4,12.64,4.46,10.34,0.5,6.93,3,31,6.44,0,81.19
ARMENIA,556,10656,85,69.78,0.7757755395683453,228,133,0.0,0.031649172339989526,1.08,41.01,2,0.0,0.024724594330800875,19.165467625899282,8.45,0.0,7,0.0,0.036315587682222934,34.297535611510796,0.0,Country/Region,36,0,0,0.025005737521418908,0,0.7812082434636285,0,27,n/a,109,0.0,8,0,4.86,n/a,433,20,156,88,21,86,423,72,23.92,119,0.36,36.03,1.26,19.86,6.47,16.63,19.6,27.48,1.44,3.6,6,47,15.83,0,76.08
SRI LANKA,466,10636,86,77.25,0.7294763948497854,247,74,0.0,0.026526104874883306,0.64,53.0,5,0.0,0.02467818931141123,22.824034334763947,7.3,0.64,18,0.0,0.030437165215676056,40.8759821888412,0.0,Country/Region,28,0,3,0.024958804830875703,0,0.9303359625475277,0,38,n/a,17,0.0,10,0,8.15,n/a,341,19,115,23,53,104,392,63,15.88,59,1.07,33.72,3.86,30.5,6.01,18.48,3.65,17.3,2.15,4.08,3,34,4.94,0,84.12
LUXEMBOURG,285,9877,87,75.44,1.2591578947368423,182,49,0.0,0.016223046972836358,2.81,63.86,6,0.0,0.022917118825574345,34.656140350877195,10.18,2.81,4,0.0,0.018615004477398445,43.51258140350877,0.0,Country/Region,21,0,8,0.023177709224761124,0,1.4126272865970522,0,12,n/a,20,0.0,0,0,4.21,n/a,207,11,91,18,93,42,236,50,17.19,24,2.11,43.96,1.4,20.29,7.37,24.15,7.02,11.59,0.0,3.86,8,29,6.32,0,82.81
ETHIOPIA,348,9849,88,87.07,0.8583706896551725,236,36,0.0,0.01980919419841071,0.86,67.82,7,0.0,0.022852151798428845,28.301724137931036,8.05,0.57,1,0.0,0.02272990020398126,46.41444683908046,0.0,Country/Region,12,0,2,0.02311200345800064,0,1.1536133963622948,0,23,n/a,15,0.0,2,0,6.61,n/a,316,13,95,16,32,71,312,67,10.34,83,2.01,30.06,0.29,22.47,3.45,21.2,4.31,26.27,0.57,3.74,3,28,4.6,0,89.66
ECUADOR,283,9237,89,74.2,0.9507328621908129,192,85,0.0,0.01610920102916733,1.41,67.84,17,0.0,0.021432158205105824,32.639575971731446,13.43,0.71,9,0.0,0.018484372867030738,43.268769964664315,0.0,Country/Region,13,0,2,0.021675863127378608,0,1.3304296200848658,0,7,n/a,59,0.0,0,0,2.47,n/a,204,37,103,46,8,42,198,30,30.04,29,6.01,50.49,3.18,20.59,4.59,14.71,20.85,14.22,0.0,13.07,4,38,16.25,0,69.96
OMAN,401,9178,90,79.8,0.8240361596009976,165,45,0.0,0.022826111705639928,1.75,41.15,5,0.0,0.021295263397906383,22.887780548628427,7.48,1.0,5,0.0,0.02619163787872553,43.18959226932668,0.0,Country/Region,19,0,4,0.021537411690276155,0,0.932934337329327,0,10,n/a,14,0.0,3,0,2.49,n/a,316,10,75,16,23,88,356,76,11.22,77,1.25,23.73,1.25,27.85,4.74,24.05,3.49,24.37,0.75,2.49,7,30,3.99,0,88.78
GHANA,367,8798,91,71.12,1.3398858310626705,257,73,0.0,0.02089073066326647,2.18,70.03,15,0.0,0.0204135680295032,23.97275204359673,12.26,1.36,1,0.0,0.02397090050247449,41.58002207084469,0.0,Country/Region,40,0,5,0.020645690569955286,0,0.9771591218395106,0,21,n/a,15,0.0,7,0,5.72,n/a,313,31,128,17,31,108,294,43,19.89,34,4.09,40.89,0.27,34.5,10.9,13.74,4.09,10.86,1.91,8.45,8,45,4.63,0,80.11
SENEGAL,326,8362,92,72.39,0.8812064417177914,236,59,0.0,0.018556888818051412,1.23,72.39,7,0.0,0.019401938606809017,25.650306748466257,8.28,1.23,2,0.0,0.021292952489936467,37.89542269938651,0.0,Country/Region,33,0,4,0.019622557916113448,0,1.0455383333404236,0,11,n/a,14,0.0,4,0,3.37,n/a,298,21,107,17,40,104,267,37,18.1,50,2.15,35.91,0.61,34.9,10.12,12.42,4.29,16.78,1.23,6.44,4,27,5.21,0,81.9
BOTSWANA,198,8227,93,84.34,1.0695101010101011,95,29,0.0,0.011270748423233681,1.52,47.98,5,0.0,0.019088704725928936,41.55050505050505,9.6,1.01,2,0.0,0.012932529426403131,47.643769696969706,0.0,Country/Region,12,0,2,0.01930576225494682,0,1.6936501471880263,0,4,n/a,10,0.0,3,0,2.02,n/a,133,10,45,10,30,28,169,30,14.65,30,2.53,33.83,1.01,21.05,6.06,22.56,5.05,22.56,1.52,5.05,3,19,5.05,0,85.35
CAMEROON,475,7830,94,72.42,0.9510465263157896,316,65,0.0,0.027038411621393928,0.63,66.53,10,0.0,0.018167565091044557,16.48421052631579,5.89,0.63,6,0.0,0.03102500746233074,36.94830105263158,0.0,Country/Region,27,0,3,0.01837414834766423,0,0.6719168768282829,0,29,n/a,20,0.0,1,0,6.11,n/a,425,21,140,22,35,173,410,63,13.68,49,2.11,32.94,1.26,40.71,5.68,14.82,4.21,11.53,0.21,4.42,3,28,4.63,0,86.32
ZIMBABWE,293,7585,95,69.97,0.7836013651877133,175,44,0.0,0.016678430747512466,1.37,59.73,11,0.0,0.017599103603521453,25.887372013651877,7.51,0.34,1,0.0,0.01913753091886928,40.01658327645052,0.0,Country/Region,19,0,1,0.017799222888509988,0,1.0552014077311382,0,9,n/a,13,0.0,7,0,3.07,n/a,208,14,80,13,7,82,249,25,15.02,21,3.75,38.46,0.34,39.42,6.48,12.02,4.44,10.1,2.39,4.78,4,22,4.44,0,84.98
